date,agriculture,automobile,bank,building,chemical,cloths,communication,computer,decorating,electEquipment,electrical,electronic,excavation,finance,food,house,integrated,lightIndustry,mechanics,media,medical,metals,public,service,steel,trade,transport,war
2013-01-25,0.09834778033766735,0.09171936600506007,0.14759843961275537,0.29254031143681003,0.03424539826849024,0.0412526466454574,0.05259586383826479,0.012675652441288479,0.042029172107319775,0,0.07007121333313317,0.01038940439368704,0.2446122481039297,0.0740358612328541,0.13857056334623444,0.16163250425442893,0.0670754917911292,0,0.0005448945747453137,0.010715302159370204,0.018471890613344494,0.07157249331565,0.029409262233332616,0.03742217023385693,0.08358007469618285,0.059438431373197854,0.023944100679739358,0.04154867407716213
2013-01-28,0.10405879772828079,0.1008980569891074,0.18139835525846718,0.33748390214312035,0.04509690764007074,0.04539550996532597,0.05831796382014823,0.015287476605071444,0.04707440079078292,0,0.07718670991536107,0.007243503317736007,0.26148877068417525,0.08624987221745883,0.1367118649854293,0.18535056179770001,0.08202588315679626,0,0.0041933191186922444,0.013321163375824585,0.024901367559656374,0.09094032074949748,0.03147239945546197,0.04604682845453944,0.08602635596908713,0.06499217723035279,0.03129845315992525,0.04815113545012378
2013-01-29,0.10055788194113245,0.1095808754553944,0.18905123282000844,0.34742632049273536,0.05229355318228722,0.04718218139644979,0.05985896559876797,0.016747568139398723,0.04698446306119308,0,0.07285080236038967,0.009939989954265477,0.26521028397505125,0.09577946941401065,0.14064736544124404,0.18205304694222396,0.08444261916159022,0,0.006894100923951659,0.01363069375315339,0.02699819227146301,0.09716750933923382,0.031136377950085635,0.04838588964981775,0.0863897162010007,0.06203419093224666,0.032674582234213864,0.05167182592397778
2013-01-30,0.0998198874925535,0.11737270480291093,0.19218210645946976,0.3416042130359499,0.051122712672382185,0.048476859691282306,0.0582230311656885,0.020383292475696733,0.05011248996098285,0,0.06400869332312842,0.012054881433896429,0.26479660625926355,0.09461502046676251,0.14203079250612827,0.19436915764151635,0.09397077385238821,0,0.004453920871831314,0.015043302312086722,0.02211749780698807,0.09468350988199399,0.029983806776204082,0.048338415322008714,0.09116406951445767,0.06428092189694391,0.04137597190613523,0.054039895412588336
2013-01-31,0.11287206659480459,0.1205407864462214,0.19822777905277145,0.32079453122696966,0.04900958814276951,0.04471777525957728,0.05529660562082248,0.0181605126550083,0.05178667991123401,0,0.07151871171534085,0.006714780447828281,0.26846497141016,0.09202051281327366,0.14096021030044673,0.17375382552164326,0.09018730308614137,0,0.003909026297086,0.01389717789266633,0.02331012312814283,0.1115934549351757,0.03555545058826095,0.043221445254681114,0.08851431367065443,0.06221222469159088,0.03683185770936105,0.04694178102296952
2013-02-01,0.11711965621224825,0.12322785569367847,0.22137567803417668,0.35202299911963186,0.06312834073618014,0.046006037620797,0.05665186436790171,0.018934940898441662,0.05242679103206475,0,0.07032994801993685,0.004494144394215769,0.2668060160512314,0.11381740212868648,0.14709919012345468,0.17380890591219592,0.09821618595788158,0,0.002440180052120345,0.01549623283299511,0.023227999036831645,0.1294345097460743,0.0403742820842629,0.04691791395276431,0.08915088254646514,0.06192282821370199,0.040717149106215836,0.04863660936864708
2013-02-04,0.10062684951172318,0.12206250931355417,0.227731145549987,0.3561384306570274,0.06269733123866733,0.04258150246130597,0.06229625360504875,0.01701181574885646,0.05005222156739453,0,0.0642603362021421,0.0007666481613662174,0.269542201626453,0.12254139179808153,0.14045653661243027,0.1653052909846007,0.09301858430183615,0,0.0,0.01504681376541494,0.017544895788122218,0.126603243339669,0.03985999280570311,0.04980632475725189,0.09818602836741518,0.06448965448624032,0.03959257081626302,0.04489180006005847
2013-02-05,0.10974120646201105,0.12416301165602997,0.21476956474171352,0.3684543957326854,0.062452441147955375,0.04497870154790082,0.0591881345823421,0.017348102671742437,0.05948339170926505,0,0.0700645695440171,0.0058423877124805035,0.2769404370033279,0.11397830946458465,0.15591737334408978,0.17675614112273605,0.10015910823610233,0,0.0032456763800047285,0.014300080979627778,0.021923970318551065,0.12568457181562687,0.03985999280570311,0.052536373289944836,0.10149872217909152,0.06799539214911733,0.041511963945281456,0.04217703670920881
2013-02-06,0.11215358588358429,0.1333047526319704,0.22042561859417087,0.3611517195612226,0.0654440561726446,0.04651152111704608,0.058402266564031025,0.020460781940527858,0.05593161963483698,0,0.07453291422887924,0.005260792555581986,0.2672558339075093,0.11712291675725324,0.1500647113683606,0.17091651489701132,0.09931737676979759,0,0.004453920871831314,0.01658757728595323,0.02552089572274967,0.1270857281166073,0.03981298461583181,0.051800819243546466,0.09726430891590568,0.06809634200121718,0.04627310212320552,0.047332851405335934
2013-02-07,0.11474454689860665,0.13848678031928013,0.19237425822038748,0.3792258585245577,0.06819527783063262,0.046887980829353554,0.05899727573374297,0.02121800534299752,0.05540989707758512,0,0.07417295542049662,0.010653765828640928,0.26880424847147033,0.11193385172806236,0.1550409950148297,0.17359248623517934,0.0961722598965527,0,0.007438995498696994,0.01649553549276008,0.028992073079383302,0.12312198622081115,0.041650845874906445,0.05426458634110931,0.09993326280656657,0.06830920432005776,0.04573829302680037,0.057010464290307074
2013-02-08,0.119194540742655,0.15080248255153228,0.18872700428217745,0.3942306372357699,0.07944003171257649,0.05219559541786957,0.06272278087981413,0.022793777219534867,0.05691837934145689,0,0.07362751063693901,0.011129616411557885,0.2768113356326924,0.12022990127299142,0.15647276648439212,0.17839245142047283,0.09582636691196446,0,0.012153518123667356,0.018361196881076354,0.034451913400487665,0.12755947341107066,0.040868057321832144,0.05696500364864208,0.10492170655689187,0.06961581711284891,0.04940585634065016,0.060553022885069925
2013-02-18,0.12310860520583504,0.14578932457126473,0.18761131983672427,0.38188249163609167,0.07916854949497351,0.05040184956040076,0.06245943848736004,0.02472926512908193,0.05475292699141087,0,0.06909668373798897,0.014434134348481245,0.2760637263179174,0.11838506678853922,0.1480933031288613,0.17044614881460968,0.09853833154779904,0,0.012011371712864222,0.019092014368717103,0.039332460655236136,0.13764275418255045,0.040196014311079456,0.049645274320373356,0.10127100002346481,0.06616109795424317,0.04652112953023399,0.06638451744849647
2013-02-19,0.11782922595150905,0.1285720436307411,0.18002399054914994,0.3230588992073448,0.07246129591700812,0.04709218933216132,0.05885438921345637,0.02177862030962466,0.04758025561073967,0,0.04976441258044052,0.010336532106696295,0.26902507413139815,0.11877777010638886,0.14963784912823058,0.1517943677069153,0.09030203643215054,0,0.014309405354181478,0.017041360301749367,0.03526294373960714,0.11998623560138331,0.03499415311982986,0.04277871766908568,0.09605498902751029,0.06072877401154248,0.041782539819863775,0.06478563356972568
2013-02-20,0.122463894944478,0.13715873562640196,0.1676081746039456,0.3293940280016264,0.08080647372131274,0.05257139663744474,0.06562865451280273,0.024574010145503672,0.05289486187566463,0,0.055016109330968,0.014909984931398204,0.2711217835190665,0.1299945187536674,0.155363248837984,0.1590985853002436,0.09412770091656528,0,0.015801942667614286,0.020401724643305932,0.042430468951731685,0.13096999667180315,0.03731632742044487,0.04717396999523263,0.10169624218559721,0.06875992905769941,0.04485328718555136,0.07072585612479114
2013-02-21,0.11927183897187402,0.1232929141347873,0.13565582011474417,0.2918813228053411,0.07547954054128853,0.04674624755294193,0.06445031957159157,0.02342711170781352,0.04382398330238949,0,0.04336560694390104,0.016416845110635268,0.25193496506186647,0.11627110979073968,0.15715810008300085,0.14960143624243755,0.08258348046343815,0,0.008244491826581378,0.01971507391522393,0.031855878080934326,0.11506455334397615,0.032148227344626204,0.04214936897645167,0.09439138498295867,0.06419621943242852,0.034376951382082396,0.07089784791814283
2013-02-22,0.1224011436361786,0.12000172576323184,0.1288022057054985,0.27842952352849276,0.07666151643875187,0.043143045250338546,0.0622644767166983,0.023092842401172906,0.04325551695884819,0,0.04045307657061563,0.016469717397626035,0.24928783736568239,0.10697194189334991,0.16114630326343077,0.14661657510030812,0.08064993091181186,0,0.013101160862354893,0.01965751253937887,0.032451265410110675,0.128612773629744,0.030575080481654547,0.04317890218965143,0.09471100279533351,0.06867648938709195,0.03295784054628322,0.07454143803124616
2013-02-25,0.12480764876496642,0.12503188185336253,0.1387293230601714,0.2907107301978574,0.08013999327098226,0.04399171418012237,0.062450110340211314,0.024970667402469063,0.047490550709231784,0,0.041785167215664394,0.01728923784598302,0.2489777664840939,0.1053444023129031,0.15499147034810118,0.1445142139046735,0.08517578616530085,0,0.010542525467898632,0.02039374507675912,0.03427638107705141,0.1354878969260419,0.03315629186075523,0.05213972759339215,0.09247301402873312,0.06600629685561542,0.03377590795475782,0.076763609745841
2013-02-26,0.11247500828203655,0.1182471631903145,0.14008439844314785,0.2721579380371704,0.07627800433805557,0.039107982435376526,0.05723805040364994,0.024647173441437246,0.045104829822855526,0,0.04475726690113681,0.02075237264387871,0.231514602185489,0.09569760719240435,0.14630910755451662,0.13925130835332794,0.0792812517025592,0,0.016749585406301823,0.018326631199895076,0.026760166424048628,0.12509947819072442,0.028924949191792226,0.04078618412395693,0.08373981328428681,0.05814684210696849,0.030922687909835503,0.08889297945317194
2013-02-27,0.11072554418560797,0.11714701298678802,0.15149835833626688,0.2822913974162503,0.07583118735673736,0.039138500368464564,0.057984433186947106,0.02302827399334528,0.04827412580011963,0,0.04757521694195947,0.01950987389959553,0.23948123837387833,0.11150916833717846,0.14700762736285192,0.15208582026526543,0.08235560899482833,0,0.02741056621653635,0.017472428183637655,0.028507465605106582,0.12850115120194738,0.029375501117901694,0.03684382347312987,0.08807361166626293,0.05878844838716171,0.029023728074773714,0.09088020353469384
2013-02-28,0.1015302128614473,0.13342381120230756,0.18000258804959948,0.3138204639559967,0.07639340376634088,0.042684984885552224,0.0642190995423119,0.02486155356380598,0.0544159856488341,0,0.0517464659264518,0.020910989504851034,0.2490213207328904,0.11918105146150441,0.15210994109236703,0.16297234169183192,0.09043500891799301,0,0.03511016346837243,0.01996473710445512,0.029825082289559945,0.14338609126651028,0.033760812640646086,0.04180675354600674,0.09157121988861167,0.064596821501321,0.03380761548249139,0.0906546158083176
2013-03-01,0.1030656446629535,0.13610323300926397,0.18428296091121746,0.31196968798568037,0.09372905875628239,0.044553915461887195,0.07328767998590878,0.02658011535752029,0.05803709251327092,0,0.051799010555597824,0.02929124699288866,0.24480219070628875,0.12127843314960236,0.15185331158284193,0.16070824257086597,0.09240290164303404,0,0.04738213693437573,0.020818138974801358,0.03714605491551115,0.1621256894514055,0.03608298694126111,0.04061482254752334,0.09179486242856022,0.06608132278329698,0.03559101657236362,0.09374819372018164
2013-03-04,0.09270594959669654,0.11015268637504833,0.1381658039370528,0.23266567412980074,0.09071914356377775,0.03613011513366644,0.06527982008701501,0.024116231808035116,0.044096366989485415,0,0.032026316748034925,0.030586618024162626,0.22968549454918627,0.09424346191036999,0.15171840882043572,0.11616703669509076,0.07588322186454241,0,0.04401800521203506,0.01691469896431615,0.032667379204108386,0.15205653100424427,0.031076425476046877,0.03395210238747376,0.08039499036993963,0.05896728160633328,0.02399130992041224,0.08719223139731512
2013-03-05,0.10256955115810247,0.12035984447654857,0.18066554591543624,0.24014410926255522,0.10218704287802612,0.041430655295837546,0.07577409950519805,0.028622526160966732,0.05039114942380949,0,0.037669689531394934,0.038993311655695646,0.23787323540843786,0.11015867000761072,0.16124799910033183,0.12115075864802087,0.08574222272650633,0,0.04712153518123668,0.021000641390986396,0.0407205408988319,0.16420424676884005,0.03403688167198367,0.04612105216126949,0.0838633146388244,0.06140654714977498,0.027829392076594146,0.0881534883508095
2013-03-06,0.10090256760880834,0.12402900273263458,0.18671971267033394,0.2439348486963376,0.10864276770173176,0.04625898624053214,0.0834827378714868,0.03027361485059964,0.05034060639172098,0,0.044043488857349405,0.04282655246252676,0.2398810899727902,0.10966575586519543,0.16522460034979766,0.1186042163474966,0.08839297034423785,0,0.05617152333570244,0.02442552219911275,0.04066614769373745,0.16812496646263986,0.03803916349948041,0.047792061651460105,0.08659106308934633,0.06659647351819267,0.030682612121516413,0.08786086432156481
2013-03-07,0.09573539322815944,0.12602119049582472,0.16889973056995386,0.24505096313488012,0.0982540206948112,0.048510792462787326,0.07760839395975433,0.03217366614320007,0.04945766809840635,0,0.04626015568964253,0.036666931028101576,0.23972920296483338,0.11585219949853827,0.16377927702608658,0.11889178628863491,0.09210307541807793,0,0.03726605069888651,0.023164881695969138,0.03129766385914698,0.14886582490134082,0.03526643727275591,0.051284503099627635,0.0866995441740809,0.06128160221421435,0.028593203489781192,0.07351725122587369
2013-03-08,0.09276011447323841,0.12012783517269107,0.16580460767136157,0.2392519358854253,0.09217386675719909,0.04605411924499205,0.07980535134342795,0.028718395178286466,0.04917141337939016,0,0.06196282463429215,0.03095672403309805,0.2373950535497473,0.10585687665469203,0.15835927014565118,0.11815727951362595,0.09192293531965062,0,0.031722340677564555,0.02362013640546651,0.024209235777349042,0.1342445621829997,0.03496417688281047,0.044715052232746084,0.08578543287242804,0.06238380679444513,0.02943452346766464,0.07227213647990134
2013-03-11,0.089960285396682,0.12331751335082333,0.15287272304558416,0.2341151533538834,0.08655423281787364,0.0484214588912311,0.07764004141449868,0.027943140004576084,0.046927707444945586,0,0.06058528116788728,0.03478996483992918,0.23313100138935672,0.1009460431760203,0.15748517709312776,0.1263882070082255,0.08779338174675694,0,0.032006633499170815,0.02562626679170929,0.022899318382109495,0.13091248263264751,0.036533538867370596,0.05439858191586534,0.08357214397526475,0.06154398238916866,0.05423463705320381,0.08356170645204027
2013-03-12,0.07373568296444803,0.12049253881589855,0.14215400802172237,0.2313869191768753,0.0738860574383465,0.03803663806943444,0.06374216032222159,0.02381268953618658,0.03899218629903344,0,0.04588221525371583,0.030745234885134955,0.22608201929606406,0.09441656176102754,0.15087962368658064,0.12734651412312162,0.09062397365249149,0,0.027149964463397302,0.02116257530334286,0.02023812151667958,0.10767131832496074,0.03264200258219546,0.05350330091295327,0.0773792838006307,0.05757120045717105,0.08022979073877763,0.0677743811418453
2013-03-13,0.0632622094565049,0.1088101784030819,0.13855945489973498,0.21634444283498722,0.07032432226215096,0.028321160541577066,0.05825713669993097,0.02450615581892533,0.03242256659886059,0,0.04076675364504327,0.03634969730615697,0.2288858234754203,0.09093895107630379,0.14889369507281286,0.11558107052097714,0.08910896417546034,0,0.0359156597962568,0.025506558159989236,0.019903511002473562,0.10736762085081186,0.030132098312368134,0.04702163485309935,0.07722514325086496,0.052393708380245874,0.1093607186794881,0.05979231500467947
2013-03-14,0.06263256053052,0.11195635336753329,0.1444732501964078,0.2210242142247335,0.07965569909285126,0.02878629533270842,0.06108608553849846,0.023779743781599458,0.03219748154364482,0,0.03572504496413762,0.04695059084780715,0.23055667128287846,0.08849605207140275,0.14329605292820727,0.11754146387401995,0.08804272240018791,0,0.031461738924425504,0.02493453570002299,0.02264161614445086,0.1105072580640778,0.029792291928580253,0.04490251477077583,0.07645065151659727,0.054213152824690324,0.09878342097967414,0.05811118106529528
2013-03-15,0.059437035210232664,0.12149022573391383,0.15039659674046457,0.21276391950410006,0.09081698178589344,0.0287231616135799,0.07565942634683379,0.024192196667560478,0.034041778203400146,0,0.03919011192877069,0.0485631956010257,0.23549904035961608,0.08972078050309938,0.14251378447688026,0.11060157706927258,0.09269225500339107,0,0.03712390428808338,0.02320517358744653,0.02789173162384065,0.11327092585757188,0.030017567891635004,0.045461523483555484,0.07781085516159722,0.05441816490198501,0.08655750678766379,0.059355346163695706
2013-03-18,0.054866025198149725,0.1176014111017152,0.14287615031449782,0.20135389274529691,0.08960929062272117,0.02169200931306854,0.07700181611721686,0.024853097206899755,0.038507071829151716,0,0.039042986967161776,0.05546302905332166,0.23144871819997984,0.08120830058542768,0.13812864708978365,0.11409934776550008,0.08557508196241867,0,0.0419805733238569,0.0210568145205965,0.026264663015394586,0.10690361577885886,0.0292347793385607,0.04336574193697429,0.07176474332285526,0.052333473346950043,0.08513839595186465,0.056199767693649746
2013-03-19,0.057117038696307194,0.11525914220843778,0.15127464293469464,0.2274050577732964,0.08355576628470011,0.023452480891764584,0.08215146117032647,0.026414442623847584,0.039676423457382766,0,0.043651364805842814,0.04343458376292064,0.23330301914134957,0.09366723870399964,0.137592301138297,0.12612986294115555,0.09051688617969036,0,0.039564084340203726,0.021552846985544726,0.024640178943170207,0.10791765694958878,0.034070642787414576,0.044360083659079445,0.07424940496298864,0.05184304402907761,0.08722901202507026,0.0597441446668439
2013-03-20,0.06307718018377,0.13508375741669892,0.18288906482118358,0.25265332730552803,0.09418687322562265,0.028574353910823302,0.08631923875207166,0.0295137762043889,0.04840740352474048,0,0.053081906564790796,0.04343458376292064,0.24296319184605775,0.10857073478997499,0.14393379781953153,0.1396624641298512,0.0963480011797487,0,0.04387585880123193,0.025364704379217718,0.025891017634107682,0.1305454709438253,0.036950329678049156,0.06022694493861675,0.07813964426739287,0.0553023372760506,0.09245520159117265,0.0674239703741064
2013-03-21,0.06443371583057163,0.13904346270905782,0.18091214149692106,0.24600801380319606,0.1034112430139495,0.029333689269050937,0.08526753728842738,0.023866280730327597,0.05004992428583243,0,0.053354376848500515,0.052449308694847575,0.24392865199986916,0.10656429468167748,0.1441774181698902,0.1360995361625417,0.09797135611427944,0,0.04307036247334756,0.024998824070513296,0.031145604820607648,0.1342322891880305,0.036422793325048976,0.06318358893504519,0.08136415830515475,0.05818428172049506,0.12383156197224181,0.07202236322168419
2013-03-22,0.06290090403203509,0.1374275758191738,0.18219015340630665,0.2521235295486543,0.10253777535959283,0.02970241606228108,0.08359605213660341,0.02916681174090839,0.047125913838773015,0,0.06974201951438837,0.05784228196790652,0.2416620890648601,0.10850319241852846,0.14534668867023026,0.13978359187801176,0.10989234963595775,0,0.03887704335465528,0.02136743548421967,0.02896394911107404,0.13605227832563546,0.036308262904315845,0.061887112731228267,0.08461436807651311,0.06335870320091395,0.12136960889034853,0.07615516600160475
2013-03-25,0.05988861737705023,0.13112253292505915,0.18025688206575327,0.24857366915278575,0.09852114408793988,0.032139963853993654,0.07890083704769929,0.03342239397280316,0.050421417822650756,0,0.07232953497481823,0.05741930367198028,0.24268630987429476,0.10440356448961706,0.14450555090568432,0.14065520141352178,0.09564808897119871,0,0.039303482587064675,0.022304313038150142,0.02729378775863842,0.13547466901872018,0.03974924726338151,0.06437773656340107,0.09281641842695587,0.06394545606178302,0.11598347061383585,0.07401597338511487
2013-03-26,0.05822852531935254,0.1343650824527155,0.16705911253215022,0.23928152839811592,0.10344464917662458,0.037578822454159284,0.07990984247458092,0.037947399296488056,0.05077221685782823,0,0.06647946791766225,0.060010045734528214,0.24054144410523773,0.09508515383702058,0.15628157996332026,0.13815137672367492,0.10845861132153112,0,0.031864487088367685,0.018905789973094302,0.025879407318615807,0.11891806956773333,0.03969845419509868,0.0627021226560412,0.08954862351709968,0.059322264812282484,0.12441358030931987,0.06660202642779214
2013-03-27,0.056339504597259706,0.13302575970401812,0.17126260642222968,0.24199764937089308,0.09613095091059501,0.03388562808726742,0.08058465318965341,0.03657170858963586,0.05493605884203153,0,0.08334627514105576,0.0560181880667248,0.23763435529629917,0.0964737680481544,0.15086615049660865,0.14094211440754187,0.10666181596589487,0,0.031864487088367685,0.019593946000369407,0.02964103591816326,0.12371022689554349,0.04331770632734777,0.057591268292076274,0.09011966659496118,0.05743573916159487,0.11257591304264654,0.07135813465404989
2013-03-28,0.046559029065169795,0.12411565369195045,0.1237437792313144,0.20382902532766253,0.08826290250416444,0.031090990758841218,0.06893685577032721,0.032048052860254264,0.046677449213251954,0,0.076094543416973,0.05308377613873686,0.22568375504882543,0.07935375984408381,0.15161472658240122,0.1317019023543584,0.08994295371791866,0,0.020658611703387803,0.015378210341630793,0.025542560099033735,0.10026634875541202,0.041297792416678164,0.05003576893366398,0.08336791654462525,0.05158850887359558,0.0897036475444505,0.05808287725190418
2013-03-29,0.040050280681971195,0.12228029195968826,0.12009865677243274,0.2076913311238706,0.08574901793945859,0.027577122027794,0.06597016722611751,0.030369290717788176,0.060236418396929975,0,0.009332107217056669,0.05120680995056431,0.2213911993805552,0.07200832946228332,0.14638615475197825,0.12841304529091718,0.09147201317623163,0,0.020800758114190934,0.01484215874705692,0.029987343495326006,0.09063227557184084,0.03699325019923601,0.05859635739181037,0.08396148354058358,0.0522017857320127,0.08881582242774924,0.05694262979272392
