date,agriculture,automobile,bank,building,chemical,cloths,communication,computer,decorating,electEquipment,electrical,electronic,excavation,finance,food,house,integrated,lightIndustry,mechanics,media,medical,metals,public,service,steel,trade,transport,war
2013-01-07,0.005481553190781454,0.004606569411918014,0.02023350531823817,0.03088991816766585,0.03923259854191391,0.004167772312339232,0.03491826548913033,0.014131147734244683,0.004403044654432336,0,0.01854270645024575,0.012466307277628007,0.0036265693329715462,0.00171464583954869,0.001363132589866174,-0.01135584314138961,0.01787082228711056,0,-0.012962073931829157,0.0017868764423572153,0.00260838021298773,-0.0071025839926515625,0.007901606142152283,0.014340388410197746,0.0019326955896554888,0.01709290899201076,-0.00241325629923476,0.03820873677023437
2013-01-08,0.00012038511025936818,0.0166838268592557,-0.014069935364536443,-0.0005438038941150685,0.016367906250017446,0.007999657516745941,0.03884842619646744,0.019998155807756268,-0.0028308572093922856,0,0.006343170599396826,0.00299500831946752,0.0008297870125721554,0.009326860167355538,0.028312834482220817,0.009224176866745981,0.0014210037068304042,0,0.01726653696498048,0.014196310104168946,0.028165540305657908,0.025735874165767298,0.011090855654052621,0.0059662735972578545,0.004154372822197776,-0.00466773098957697,0.001966337738919073,0.04323995354534603
2013-01-09,0.03609738280699289,-0.0032126199610622644,-0.00497848901131923,-0.016601289820742965,-0.0012911984462016298,0.012127926288843446,0.01922315932909382,0.027892656716795746,-0.003997013390977348,0,-0.0014927639903924723,0.007796947577969575,0.0003266943953766036,-0.004418378708712853,0.017561700059230356,-0.010824783153081025,0.005309814700103486,0,-0.04219459717905807,0.0013811554751462978,-0.0036683804665086418,-0.00914864766642046,-0.00039692098099695667,0.004058146791685562,-0.003484630623766469,-0.0021491432184761903,-0.004313219299014481,0.001978099503750501
2013-01-10,0.005726618964609996,0.0010245821788282417,-0.003359306594576715,0.0006112774203489064,0.007219952046578163,-0.008120890530973042,-0.005395967327785651,0.02140257159054748,0.006242365914622411,0,0.00426768677557465,-0.004938271604938312,0.0014690511578956305,0.006855189392560437,-0.0032150346617022133,0.011049516786726341,-0.003011004033049913,0,-0.008486209908897993,0.007767166742031312,0.011956130518409413,0.014087132622028835,-0.0008593526210255267,0.010480761434652592,0.008154228181318179,0.01598458337539845,0.0026158445440956257,-0.004147141532591025
2013-01-11,-0.016023908676832094,-0.012701591870410232,-0.017344110497204645,-0.04617086935903713,0.0016944893862400954,-0.027497846917343666,-0.013579506723768175,-0.01718324406008809,-0.025935281683223024,0,-0.030458705345341248,-0.0041356492969396785,-0.017991084401664758,-0.03213080200248498,-0.011103416231516457,-0.02876861184843505,-0.01740359272268457,0,0.006419131529263707,-0.014512092890603656,-0.007209323814010308,-0.027257202327838875,-0.02379428319170062,-0.014770683115186941,-0.02626009909794818,-0.030114996559177164,-0.013011152416356848,0.038271498620806005
2013-01-14,0.03525866512414175,0.04399654216600174,0.04381761671763837,0.027257092442766338,0.049771223283327864,0.01916871629712738,0.02613580903497433,0.04003289657540803,0.036319455252954456,0,0.03407737236257662,0.03089700996677755,0.01992952486978423,0.0445447253827694,0.013658967593716409,0.048870206899828156,0.029601070030258782,0,0.032016008004002026,0.03139448835608167,0.02487148165690217,0.035920505630222074,0.01636174874108949,0.04064638000723211,0.021817713570842293,0.04122322143798995,0.026838895665381994,0.06868844620159384
2013-01-15,0.039449553443357654,0.00028908392711249364,-0.001124529675943704,0.026583505719090624,0.06845824586222762,0.013168406000565756,0.01450810950170587,0.04347630830963243,0.008571422858761812,0,0.0051319780002788305,0.07041572671608111,0.014197110813284832,0.025205492040468475,-0.0025618370069930107,-3.067376236271617e-05,0.026644078391569095,0,0.011754726126999458,0.006453387879057508,0.010038227702633762,0.02617076206944932,0.011037645513322774,0.008110131107164513,0.014062028259106088,0.02479586028458937,0.014656005984696081,-0.011006780014658955
2013-01-16,0.012522881972610955,0.014877843909711875,-0.015237954202876788,-0.016598307680879994,0.004320889782845332,-0.009466424990795579,-0.015732451374828756,0.007614770744050776,-0.007534248125955573,0,0.004007640691883891,0.04395604395604393,-0.0007115183716407976,-0.002303933092188224,-0.004625078199691547,-0.02435938307823645,-0.004534377135257988,0,0.0348544735896515,-0.013563932433842612,-0.0034032931917529936,0.006753209269209186,0.01783543784403135,0.0023284063240273122,6.965838232065821e-05,-0.00016297056101725765,-0.008893983381989037,0.034056036298016436
2013-01-17,-0.024228102368786517,-0.008306360371121962,-0.0018078840307219734,-0.014961087066069183,-0.02380513467332898,-0.00875895069400447,-0.02435899111208623,-0.016137996832434814,-0.019327996325976003,0,-0.007064101767450009,0.0,-0.017344213049294798,0.029792951650886978,0.0062527020147016155,-0.00643560028328654,-0.007986650882571682,0,-0.04814814814814819,0.0009049792777950417,-2.7288068730541248e-05,-0.012563512296084722,0.010667369475659577,-0.011764440091703444,0.0009931975147896984,-0.0152817939602583,-0.011687467552078602,-0.061564437391235245
2013-01-18,0.03137498961292033,0.002975337313562653,0.011936421916592907,0.013334668428999472,-0.0034633008658816896,0.007991599365837907,0.008731605437021821,0.016374349392712186,0.011680728272810892,0,0.004041368303176901,-0.017880317231434704,0.01991330367362106,0.01360905600072798,-0.015268385309398315,0.03797948367020284,0.02036199694760208,0,0.008998054474708151,0.010076653009625767,0.0063762671342343395,0.011058948220217794,0.0037153746117491826,0.014658813093283499,0.009975878392893994,0.02018242524460743,0.01033860858818679,0.006278165920450317
