,date,agriculture,excavation,chemical,steel,metals,electronic,electrical,food,cloths,lightIndustry,medical,public,transport,house,trade,service,integrated,building,decorating,electEquipment,war,computer,media,communication,bank,finance,automobile,mechanics
21,2013-02-04,0.10062684951172321,0.269542201626453,0.06269733123866736,0.09818602836741518,0.126603243339669,0.0007666481613662176,0.0642603362021421,0.14084430516475277,0.04258150246130597,0.671589453098658,0.02408223956959176,0.03985999280570311,0.03959257081626301,0.16530529098460076,0.06448965448624032,0.04980632475725186,0.09301858430183615,0.37121614654535495,0.05005222156739451,0.23761974346484824,0.04489180006005847,0.017011815748856466,0.015366477682710721,0.06328485076831915,0.227731145549987,0.12254139179808154,0.12206250931355417,0.0
22,2013-02-05,0.10974120646201105,0.2769404370033279,0.06245244114795537,0.10149872217909152,0.12568457181562687,0.005842387712480504,0.0700645695440171,0.15635122300362986,0.04497870154790082,0.7492413514060288,0.030492231073373694,0.03985999280570311,0.04151196394528142,0.17675614112273608,0.06799539214911733,0.052536373289944864,0.10015910823610233,0.3837042316654002,0.05948339170926505,0.2014125669751583,0.04217703670920882,0.017348102671742433,0.014605214718864645,0.06018104311570962,0.21476956474171358,0.11397830946458465,0.12416301165603001,0.0032456763800047285
23,2013-02-06,0.11215358588358432,0.2672558339075093,0.06544405617264465,0.09726430891590568,0.1270857281166073,0.005260792555581987,0.07453291422887923,0.15046675360972567,0.04651152111704608,0.8343785825072494,0.03546943841021899,0.0398129846158318,0.04627310212320552,0.17091651489701132,0.06809634200121718,0.051800819243546466,0.09931737676979757,0.3759933851029618,0.05593161963483695,0.204781620392921,0.04733285140533594,0.02046078194052787,0.017041071790633588,0.059415869673864724,0.2204256185941709,0.11712291675725327,0.1333047526319704,0.004453920871831314
24,2013-02-07,0.11474454689860666,0.26880424847147033,0.06819527783063262,0.09993326280656657,0.12312198622081115,0.010653765828640905,0.07417295542049662,0.1554918497483526,0.04688798082935355,0.9283498550138243,0.04087808481662932,0.04165084587490643,0.04573829302680037,0.17359248623517934,0.06830920432005776,0.05426458634110932,0.0961722598965527,0.39451011846615,0.05540989707758511,0.21330573144991075,0.05701046429030708,0.021218005342997528,0.01694061778909056,0.059990184267110426,0.19237425822038748,0.1119338517280624,0.1384867803192801,0.007438995498696994
25,2013-02-08,0.11919454074265501,0.2768113356326924,0.07944003171257652,0.10492170655689187,0.12755947341107066,0.011129616411557887,0.073627510636939,0.1569341943209095,0.05219559541786956,0.8786162249645963,0.04901016519215456,0.040868057321832144,0.04940585634065016,0.17839245142047283,0.06961581711284891,0.05696500364864208,0.09582636691196444,0.4099919155860927,0.05691837934145688,0.2057558045137198,0.06055302288506991,0.022793777219534874,0.018861340904787922,0.06375707856611403,0.18872700428217745,0.12022990127299142,0.15080248255153228,0.012153518123667356
26,2013-02-18,0.12310860520583508,0.2760637263179174,0.07916854949497351,0.10127100002346481,0.13764275418255045,0.014434134348481249,0.06909668373798897,0.14853605181675505,0.05040184956040071,0.7802953671859195,0.055768605039496044,0.040196014311079456,0.04652112953023399,0.17044614881460968,0.06616109795424317,0.04964527432037333,0.09853833154779906,0.3961782907513455,0.05475292699141087,0.22925799642799163,0.06638451744849645,0.024729265129081936,0.019616630271264708,0.06351874212022324,0.18761131983672427,0.11838506678853923,0.14578932457126467,0.012011371712864222
27,2013-02-19,0.11782922595150908,0.2690250741313982,0.07246129591700814,0.09605498902751029,0.11998623560138331,0.010336532106696298,0.04976441258044052,0.1500952239419334,0.04709218933216132,0.7278980376289703,0.04940476918846129,0.03499415311982986,0.041782539819863775,0.1517943677069153,0.06072877401154248,0.04277871766908568,0.09030203643215051,0.3352400806344118,0.04758025561073969,0.22560480597499594,0.06478563356972566,0.021778620309624675,0.017470382927593696,0.059934387422785736,0.18002399054914994,0.11877777010638889,0.1285720436307411,0.014309405354181478
28,2013-02-20,0.122463894944478,0.2711217835190665,0.08080647372131276,0.10169624218559721,0.13096999667180315,0.014909984931398206,0.055016109330968,0.15586520690264688,0.05257139663744474,0.6446827162991434,0.05956483591880129,0.03731632742044487,0.044853287185551344,0.15909858530024362,0.0687599290576994,0.047173969995232636,0.09412770091656526,0.3418112597752816,0.05289486187566463,0.22978567949342432,0.07072585612479113,0.024574010145503686,0.020883514757890485,0.06677116758854042,0.16760817460394561,0.1299945187536674,0.13715873562640196,0.015801942667614286
29,2013-02-21,0.11927183897187402,0.2519349650618665,0.07547954054128853,0.09439138498295864,0.11506455334397618,0.01641684511063527,0.043365606943901076,0.15764226009095636,0.04674624755294193,0.6142693371097173,0.044827711682167475,0.032148227344626204,0.034376951382082396,0.14960143624243755,0.06419621943242852,0.042149368976451634,0.08258348046343814,0.3021839368908095,0.04382398330238949,0.21533528170157498,0.07089784791814283,0.02342711170781353,0.020264161696607576,0.06554282075420262,0.13565582011474417,0.11627110979073968,0.12329291413478734,0.008244491826581378
30,2013-02-22,0.12240114363617867,0.24928783736568239,0.0766615164387519,0.09471100279533348,0.128612773629744,0.016469717397626038,0.04045307657061559,0.16157654044611441,0.043143045250338546,0.5593094611909097,0.0451872516942166,0.030575080481654547,0.032957840546283215,0.14661657510030815,0.06867648938709194,0.043178902189651404,0.08064993091181184,0.2880829991608434,0.04325551695884819,0.22276343562266607,0.07454143803124616,0.023092842401172913,0.02013700841532253,0.06326988822334746,0.12880220570549852,0.1069719418933499,0.12000172576323184,0.013101160862354893
31,2013-02-25,0.12480764876496644,0.2489777664840939,0.08013999327098228,0.09247301402873312,0.13548789692604188,0.017289237845983022,0.041785167215664394,0.15541298472081438,0.04399171418012236,0.5566120439679008,0.047636524663970725,0.03315629186075523,0.03377590795475781,0.1445142139046735,0.06600629685561542,0.05213972759339215,0.08517578616530083,0.30111661630995823,0.047490550709231784,0.22357525572333176,0.076763609745841,0.024970667402469063,0.02082506194124433,0.06347190505322954,0.1387293230601714,0.1053444023129031,0.12503188185336256,0.010542525467898611
32,2013-02-26,0.11247500828203656,0.23151460218548894,0.0762780043380556,0.0837398132842868,0.12509947819072442,0.020752372643878712,0.04475726690113685,0.1466899154807011,0.03910798243537652,0.6227662013621956,0.03754464486016018,0.028924949191792226,0.030922687909835496,0.13925130835332794,0.05814684210696849,0.04078618412395693,0.0792812517025592,0.28201795772278576,0.045104829822855526,0.2123721383341452,0.08889297945317194,0.024647173441437253,0.018721240246126224,0.05822233619682318,0.14008439844314788,0.09569760719240437,0.11824716319031453,0.016749585406301823
33,2013-02-27,0.11072554418560798,0.23948123837387833,0.07583118735673737,0.08807361166626293,0.12850115120194744,0.019509873899595513,0.04757521694195947,0.14740323763322863,0.03913850036846456,0.6954953132375751,0.0405260942950683,0.029375501117901694,0.02902372807477372,0.15208582026526538,0.05878844838716171,0.03684382347312986,0.08235560899482833,0.29262843551059614,0.04827412580011963,0.21196622828381229,0.09088020353469382,0.02302827399334528,0.017874684692005073,0.0589562160068387,0.15149835833626696,0.1115091683371785,0.11714701298678802,0.02741056621653635
34,2013-02-28,0.10153021286144731,0.2490213207328904,0.07639340376634089,0.09157121988861167,0.14338609126651028,0.02091098950485104,0.0517464659264518,0.15255436385490162,0.042684984885552224,0.7005192528154293,0.04134891719912044,0.033760812640646086,0.0338076154824914,0.16297234169183192,0.064596821501321,0.04180675354600674,0.090435008917993,0.3257606773209215,0.0544159856488341,0.22722844617632737,0.0906546158083176,0.024861553563805983,0.020424349578844505,0.06524520562542724,0.18000258804959948,0.11918105146150444,0.1334238112023076,0.03511016346837243
35,2013-03-01,0.10306564466295352,0.24480219070628875,0.09372905875628242,0.09179486242856022,0.16212568945140549,0.029291246992888664,0.05179901055559785,0.1522892758629809,0.04455391546188719,0.6199676309933239,0.05217175584618591,0.036082986941261094,0.035591016572363576,0.16070824257086597,0.06608132278329697,0.0406148225475233,0.09240290164303402,0.32397874936835996,0.05803709251327092,0.21801428803377174,0.09374819372018166,0.02658011535752029,0.021257103301422824,0.07436379796215076,0.18428296091121743,0.12127843314960236,0.13610323300926397,0.04738213693437577
36,2013-03-04,0.09270594959669655,0.2296854945491863,0.09071914356377778,0.08039499036993965,0.15205653100424427,0.030586618024162633,0.032026316748034876,0.15219472711033696,0.03613011513366642,0.5898239935261987,0.046434304083315496,0.03107642547604686,0.02399130992041224,0.11616703669509079,0.05896728160633328,0.0339521023874738,0.07588322186454241,0.24081924651820488,0.044096366989485415,0.21639064783244039,0.08719223139731513,0.024116231808035137,0.017183124885298967,0.06628911182675155,0.1381658039370528,0.09424346191036999,0.11015268637504833,0.04401800521203506
37,2013-03-05,0.1025695511581025,0.23787323540843786,0.10218704287802614,0.08386331463882438,0.16420424676884007,0.038993311655695674,0.037669689531394934,0.16178925386445744,0.041430655295837504,0.6014228875851373,0.05800934569675105,0.034036881671983654,0.027829392076594146,0.12115075864802091,0.06140654714977498,0.046121052161269535,0.08574222272650636,0.24857307372197895,0.05039114942380949,0.19061535963630466,0.08815348835080951,0.028622526160966732,0.021311893099932283,0.07685021748144003,0.18066554591543618,0.11015867000761076,0.12035984447654857,0.04712153518123668
38,2013-03-06,0.1009025676088084,0.2398810899727902,0.10864276770173178,0.08659106308934633,0.1681249664626399,0.042826552462526764,0.044043488857349405,0.16575078844215618,0.04625898624053214,0.5440016184503338,0.05798543599524077,0.03803916349948041,0.030682612121516364,0.11860421634749663,0.06659647351819267,0.047792061651460105,0.08839297034423785,0.2525310154845948,0.05034060639172098,0.18087351842831634,0.08786086432156481,0.03027361485059964,0.024752833578544776,0.08464594552369066,0.18671971267033394,0.10966575586519545,0.12402900273263456,0.05617152333570244
39,2013-03-07,0.09573539322815945,0.23972920296483335,0.09825402069481123,0.08669954417408089,0.1488658249013408,0.036666931028101604,0.04626015568964253,0.16427912047015053,0.04851079246278732,0.5167239867826556,0.04517283252518007,0.0352664372727559,0.02859320348978118,0.11889178628863491,0.06128160221421435,0.051284503099627635,0.0921030754180779,0.25368155393201475,0.04945766809840635,0.16276993018347136,0.0735172512258737,0.03217366614320008,0.023453955764719862,0.07873840406221033,0.16889973056995392,0.11585219949853827,0.12602119049582472,0.03726605069888651
40,2013-03-08,0.09276011447323844,0.23739505354974733,0.09217386675719912,0.08578543287242804,0.13424456218299977,0.030956724033098054,0.06196282463429215,0.15883514788959432,0.046054119244992045,0.5788657360577247,0.03572263257817676,0.03496417688281047,0.02943452346766464,0.11815727951362598,0.06238380679444513,0.044715052232746084,0.09192293531965062,0.24750878030046175,0.04917141337939016,0.17478486767332363,0.07227213647990134,0.028718395178286466,0.02392144641363526,0.08101857088875843,0.16580460767136163,0.10585687665469207,0.12012783517269107,0.031722340677564555
41,2013-03-11,0.089960285396682,0.2331310013893568,0.08655423281787365,0.0835721439752647,0.1309124826326475,0.03478996483992917,0.06058528116788725,0.15798052696841913,0.0484214588912311,0.6240137568278372,0.03323863553013488,0.036533538867370596,0.05423463705320381,0.12638820700822553,0.06154398238916866,0.0543985819158653,0.08779338174675692,0.24206218168902272,0.046927707444945586,0.1844049358662121,0.08356170645204028,0.027943140004576105,0.02589698695133296,0.07883256638336299,0.15287272304558422,0.10094604317602028,0.12331751335082333,0.032006633499170815
42,2013-03-12,0.07373568296444806,0.226082019296064,0.07388605743834653,0.07737928380063067,0.10767131832496074,0.030745234885134958,0.04588221525371583,0.151341051523098,0.038036638069434484,0.6226650482163328,0.029434300576917042,0.03264200258219546,0.08022979073877763,0.12734651412312162,0.05757120045717101,0.05350330091295327,0.09062397365249146,0.23994866195625497,0.03899218629903344,0.17900633219678527,0.0677743811418453,0.023812689536186583,0.021353761856749424,0.06481396692836645,0.14215400802172248,0.09441656176102757,0.12049253881589855,0.027149964463397302
43,2013-03-13,0.06326220945650492,0.22888582347542033,0.07032432226215099,0.07722514325086496,0.10736762085081185,0.036349697306156975,0.04076675364504326,0.14932798527831104,0.028321160541577062,0.6603277361925954,0.028629564248418164,0.030132098312368134,0.1093607186794881,0.11558107052097717,0.05239370838024584,0.04702163485309935,0.0891089641754603,0.2245324392322688,0.03242256659886059,0.18209124857931486,0.05979231500467946,0.02450615581892535,0.025791043751458204,0.05929143438623086,0.13855945489973498,0.0909389510763038,0.1088101784030819,0.0359156597962568
44,2013-03-14,0.06263256053052003,0.2305566712828785,0.07965569909285128,0.07645065151659725,0.1105072580640778,0.04695059084780713,0.03572504496413761,0.1437107828931657,0.02878629533270842,0.7368332321801875,0.03224644105926726,0.029792291928580253,0.09878342097967414,0.11754146387401998,0.05421315282469028,0.044902514770775864,0.08804272240018787,0.22958595700411322,0.03219748154364482,0.1755966877739893,0.05811118106529529,0.02377974378159946,0.025249611140037015,0.062149700541458776,0.1444732501964078,0.08849605207140272,0.11195635336753329,0.031461738924425504
45,2013-03-15,0.05943703521023267,0.2354990403596161,0.09081698178589345,0.07781085516159722,0.11327092585757188,0.04856319560102571,0.03919011192877068,0.14295609261881595,0.028723161613579896,0.8209926495380672,0.04013603430488481,0.030017567891635004,0.08655750678766379,0.11060157706927262,0.05441816490198498,0.04546152348355545,0.09269225500339107,0.22057816951928347,0.034041778203400146,0.16410943334956976,0.05935534616369571,0.024192196667560468,0.023430773720466275,0.07698474151468948,0.15039659674046457,0.08972078050309944,0.12149022573391383,0.03712390428808338
46,2013-03-18,0.05486602519814974,0.23144871819997984,0.0896092906227212,0.07176474332285526,0.10690361577885887,0.055463029053321664,0.039042986967161776,0.13860813731058322,0.02169200931306854,0.9136152134331379,0.037954991869807,0.0292347793385607,0.08513839595186465,0.1140993477655001,0.05233347334695002,0.04336574193697429,0.08557508196241866,0.20889275068946064,0.038507071829151716,0.16248579314823838,0.056199767693649746,0.024853097206899766,0.02112028845632748,0.07834782586153873,0.14287615031449785,0.08120830058542772,0.11760141110171521,0.0419805733238569
47,2013-03-19,0.057117038696307215,0.23330301914134957,0.08355576628470014,0.07424940496298864,0.10791765694958877,0.043434583762920656,0.043651364805842814,0.13807919253119277,0.023452480891764625,0.8138444938970936,0.035114505018550665,0.034070642787414576,0.08722901202507026,0.12612986294115558,0.05184304402907761,0.044360083659079445,0.09051688617969036,0.23624219262369578,0.039676423457382766,0.14304270173729505,0.05974414466684389,0.026414442623847595,0.021588025311371533,0.08357680012443545,0.15127464293469464,0.09366723870399968,0.11525914220843778,0.03956408434020377
48,2013-03-20,0.06307718018377001,0.24296319184605775,0.09418687322562268,0.07813964426739287,0.13054547094382526,0.043434583762920656,0.053081906564790796,0.1444420997459911,0.028574353910823285,0.721997437453638,0.03677446265696411,0.036950329678049156,0.0924552015911727,0.13966246412985123,0.0553023372760506,0.06022694493861675,0.0963480011797487,0.26323133346201616,0.04840740352474048,0.11280240298749798,0.06742397037410637,0.029513776204388914,0.025494711235534186,0.0877777752559285,0.18288906482118358,0.10857073478997503,0.13508375741669898,0.04387585880123193
49,2013-03-21,0.06443371583057166,0.24392865199986916,0.10341124301394952,0.08136415830515471,0.13423228918803054,0.05244930869484759,0.053354376848500494,0.14468572009634972,0.029333689269050923,0.6393215995684132,0.04423816266726148,0.036422793325048976,0.1238315619722418,0.13609953616254172,0.05818428172049505,0.06318358893504519,0.09797135611427943,0.25624177987090957,0.05004992428583243,0.12063646695892191,0.0720223632216842,0.0238662807303276,0.025122712957120746,0.0867467683687504,0.18091214149692106,0.10656429468167748,0.13904346270905782,0.04307036247334756
50,2013-03-22,0.06290090403203512,0.24166208906486017,0.10253777535959283,0.08461436807651311,0.13605227832563543,0.05784228196790653,0.0697420195143884,0.14586010092980378,0.029702416062281065,0.5649066019286532,0.04116755947442095,0.036308262904315845,0.1213696088903485,0.13978359187801176,0.06335870320091395,0.061887112731228267,0.10989234963595773,0.26286873803397576,0.047125913838773015,0.14860366942685505,0.07615516600160475,0.02916681174090841,0.021491324370827125,0.08497957080077029,0.18219015340630665,0.1085031924185285,0.13742757581917378,0.03887704335465528
51,2013-03-25,0.05988861737705025,0.24268630987429476,0.09852114408793991,0.09281641842695587,0.13547466901872018,0.057419303671980296,0.07232953497481821,0.1450242497167551,0.03213996385399365,0.6319374199204261,0.03867673747230037,0.0397492472633815,0.11598347061383589,0.14065520141352178,0.06394545606178302,0.06437773656340107,0.0956480889711987,0.2590828272915189,0.050421417822650756,0.151445039779185,0.07401597338511488,0.03342239397280316,0.022438908371748365,0.08030936165842946,0.18025688206575322,0.10440356448961711,0.13112253292505915,0.039303482587064675
52,2013-03-26,0.058228525319352555,0.24054144410523773,0.10344464917662463,0.08954862351709968,0.11891806956773336,0.06001004573452823,0.06647946791766224,0.15690213299990452,0.03757882245415928,0.5582979297322813,0.03615140606934668,0.03969845419509868,0.12441358030931983,0.13815137672367492,0.059322264812282484,0.0627021226560412,0.10845861132153109,0.24944644644807448,0.050772216857828255,0.14588407208962498,0.06660202642779216,0.03794739929648806,0.019025855128633622,0.08133906166177725,0.1670591125321502,0.09508515383702058,0.13436508245271556,0.031864487088367685
